VendorID,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,RateCodeID,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,year,is_covid_rel
2,2017-12-23 14:50:59,2017-12-23 14:59:31,3.0,1.22,234,211,1.0,N,credit_card,7.5,0.0,0.5,1.66,0.0,0.3,9.96,2017,False
2,2017-12-18 00:48:55,2017-12-18 01:06:28,2.0,7.34,163,196,1.0,N,credit_card,23.0,0.5,0.5,0.0,0.0,0.3,24.3,2017,False
1,2017-12-09 13:20:09,2017-12-09 13:26:11,1.0,1.1,263,141,1.0,N,credit_card,6.0,0.0,0.5,0.7,0.0,0.3,7.5,2017,False
1,2017-12-03 01:12:42,2017-12-03 01:21:43,1.0,1.6,170,224,1.0,N,credit_card,8.0,0.5,0.5,1.0,0.0,0.3,10.3,2017,False
2,2017-12-31 17:38:15,2017-12-31 17:41:12,1.0,0.76,249,158,1.0,N,credit_card,4.5,0.0,0.5,1.06,0.0,0.3,6.36,2017,False
1,2017-12-13 18:51:30,2017-12-13 19:08:21,1.0,1.8,68,211,1.0,N,no_charge,11.5,1.0,0.5,0.0,0.0,0.3,13.3,2017,False
2,2017-12-11 12:25:46,2017-12-11 12:32:45,1.0,1.83,228,26,1.0,N,credit_card,7.5,0.0,0.5,1.66,0.0,0.3,11.91,2017,False
2,2017-12-22 19:06:52,2017-12-22 19:29:05,1.0,2.87,125,249,1.0,N,cash,14.0,1.0,0.5,0.0,0.0,0.3,15.8,2017,False
1,2017-12-31 12:11:54,2017-12-31 12:27:27,1.0,1.0,230,161,1.0,N,cash,10.5,0.0,0.5,0.0,0.0,0.3,11.3,2017,False
1,2017-12-28 13:44:29,2017-12-28 14:29:31,1.0,1.3,237,230,1.0,N,cash,25.0,0.0,0.5,0.0,0.0,0.3,25.8,2017,False
2,2018-01-03 12:16:57,2018-01-03 12:19:50,1.0,0.37,68,90,1.0,N,cash,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2018,False
2,2018-01-11 08:11:49,2018-01-11 08:20:37,1.0,0.91,237,236,1.0,N,credit_card,7.0,0.0,0.5,1.56,0.0,0.3,9.36,2018,False
2,2018-01-02 17:16:28,2018-01-02 17:27:18,1.0,1.1,233,163,1.0,N,credit_card,8.5,1.0,0.5,2.58,0.0,0.3,12.88,2018,False
1,2018-01-25 17:56:41,2018-01-25 18:04:29,1.0,1.1,90,113,1.0,N,credit_card,7.0,1.0,0.5,1.75,0.0,0.3,10.55,2018,False
2,2018-01-24 22:48:36,2018-01-24 22:54:24,2.0,0.97,249,186,1.0,N,cash,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2018,False
2,2018-01-12 00:26:45,2018-01-12 00:33:34,1.0,0.98,163,229,1.0,N,cash,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2018,False
1,2018-01-09 22:51:51,2018-01-09 23:08:26,1.0,3.1,186,232,1.0,N,no_charge,14.0,0.5,0.5,0.0,0.0,0.3,15.3,2018,False
1,2018-01-26 19:00:44,2018-01-26 19:21:41,1.0,1.9,107,158,1.0,N,cash,13.5,1.0,0.5,0.0,0.0,0.3,15.3,2018,False
2,2018-01-19 17:49:40,2018-01-19 18:18:59,2.0,3.33,141,90,1.0,N,credit_card,18.5,1.0,0.5,5.08,0.0,0.3,25.38,2018,False
1,2018-01-05 08:36:06,2018-01-05 08:40:24,1.0,0.5,90,90,1.0,N,credit_card,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2018,False
1,2018-02-05 17:23:24,2018-02-05 17:27:21,0.0,0.4,262,141,1.0,N,cash,4.5,1.0,0.5,0.0,0.0,0.3,6.3,2018,False
1,2018-02-16 10:05:37,2018-02-16 10:12:18,1.0,0.8,170,234,1.0,N,cash,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2018,False
2,2018-02-03 20:04:02,2018-02-03 20:39:35,1.0,21.38,107,265,5.0,N,cash,100.0,0.0,0.0,0.0,5.76,0.3,106.06,2018,False
2,2018-02-12 11:20:01,2018-02-12 11:54:52,1.0,5.34,152,140,1.0,N,cash,24.0,0.0,0.5,0.0,0.0,0.3,24.8,2018,False
1,2018-02-21 15:10:43,2018-02-21 15:16:00,1.0,0.7,107,233,1.0,N,no_charge,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2018,False
1,2018-02-21 21:47:46,2018-02-21 21:53:47,1.0,0.6,68,100,1.0,N,credit_card,5.5,0.5,0.5,2.0,0.0,0.3,8.8,2018,False
1,2018-02-28 17:34:10,2018-02-28 18:19:34,1.0,3.4,262,48,1.0,N,credit_card,26.0,1.0,0.5,1.5,0.0,0.3,29.3,2018,False
2,2018-02-22 20:24:52,2018-02-22 20:33:50,1.0,1.22,142,143,1.0,N,credit_card,7.5,0.5,0.5,1.0,0.0,0.3,9.8,2018,False
1,2018-02-28 09:12:10,2018-02-28 09:17:52,1.0,0.6,107,234,1.0,N,credit_card,5.5,0.0,0.5,1.0,0.0,0.3,7.3,2018,False
1,2018-02-03 19:00:01,2018-02-03 19:09:06,1.0,2.0,43,24,1.0,N,credit_card,9.0,0.0,0.5,1.95,0.0,0.3,11.75,2018,False
1,2018-03-09 16:10:38,2018-03-09 16:22:15,1.0,1.4,239,237,1.0,N,credit_card,9.0,1.0,0.5,2.15,0.0,0.3,12.95,2018,False
2,2018-03-09 23:40:19,2018-03-10 00:07:47,1.0,10.73,138,243,1.0,N,credit_card,32.5,0.5,0.5,7.91,5.76,0.3,47.47,2018,False
2,2018-03-23 18:54:12,2018-03-23 19:03:52,1.0,2.04,236,162,1.0,N,credit_card,9.5,1.0,0.5,1.7,0.0,0.3,13.0,2018,False
2,2018-03-03 15:42:49,2018-03-03 15:48:51,1.0,0.72,234,249,1.0,N,credit_card,6.0,0.0,0.5,1.36,0.0,0.3,8.16,2018,False
1,2018-03-17 19:37:22,2018-03-17 19:46:40,2.0,1.4,142,48,1.0,N,credit_card,8.0,0.0,0.5,3.3,0.0,0.3,12.1,2018,False
1,2018-03-30 01:03:07,2018-03-30 01:12:03,2.0,1.7,170,50,1.0,N,cash,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2018,False
1,2018-03-30 15:11:31,2018-03-30 15:22:53,1.0,1.8,162,236,1.0,N,credit_card,10.0,0.0,0.5,1.0,0.0,0.3,11.8,2018,False
2,2018-03-16 12:58:02,2018-03-16 13:01:59,2.0,0.37,162,237,1.0,N,credit_card,4.5,0.0,0.5,1.32,0.0,0.3,6.62,2018,False
1,2018-03-30 21:33:25,2018-03-30 21:39:06,1.0,1.2,239,142,1.0,N,cash,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2018,False
1,2018-03-13 19:28:30,2018-03-13 19:35:56,1.0,0.8,100,90,1.0,N,credit_card,6.5,1.0,0.5,2.05,0.0,0.3,10.35,2018,False
2,2018-04-14 06:34:34,2018-04-14 06:54:04,1.0,8.16,45,166,1.0,N,cash,25.0,0.0,0.5,0.0,0.0,0.3,25.8,2018,False
2,2018-04-16 20:16:32,2018-04-16 20:21:40,1.0,0.95,161,186,1.0,N,cash,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2018,False
1,2018-04-09 12:41:19,2018-04-09 12:51:13,1.0,1.3,50,163,1.0,N,credit_card,8.0,0.0,0.5,2.2,0.0,0.3,11.0,2018,False
2,2018-04-04 21:32:37,2018-04-04 21:35:40,1.0,0.83,142,239,1.0,N,credit_card,4.5,0.5,0.5,0.87,0.0,0.3,6.67,2018,False
2,2018-04-13 07:37:36,2018-04-13 07:53:54,1.0,1.91,186,163,1.0,N,credit_card,12.0,0.0,0.5,3.84,0.0,0.3,16.64,2018,False
1,2018-04-19 08:46:33,2018-04-19 08:55:55,1.0,1.2,237,161,1.0,N,credit_card,8.0,0.0,0.5,1.32,0.0,0.3,10.12,2018,False
2,2018-04-08 08:45:31,2018-04-08 09:04:38,1.0,9.95,138,148,1.0,N,credit_card,29.0,0.0,0.5,7.45,0.0,0.3,37.25,2018,False
1,2018-04-29 11:50:15,2018-04-29 11:57:56,1.0,1.1,13,231,1.0,N,credit_card,6.5,0.0,0.5,1.45,0.0,0.3,8.75,2018,False
1,2018-04-25 14:04:48,2018-04-25 14:22:55,1.0,0.7,161,163,1.0,N,credit_card,11.5,0.0,0.5,2.45,0.0,0.3,14.75,2018,False
1,2018-04-13 13:31:15,2018-04-13 13:38:43,1.0,2.5,50,151,1.0,N,credit_card,10.0,0.0,0.5,3.2,0.0,0.3,14.0,2018,False
2,2018-05-24 10:01:44,2018-05-24 10:22:38,5.0,1.69,107,100,1.0,N,credit_card,13.5,0.0,0.5,3.58,0.0,0.3,17.88,2018,False
2,2018-05-05 12:15:53,2018-05-05 12:19:28,6.0,0.93,74,263,1.0,N,no_charge,-5.0,0.0,-0.5,0.0,0.0,-0.3,-5.8,2018,False
2,2018-05-13 09:37:24,2018-05-13 09:44:35,1.0,2.2,143,186,1.0,N,cash,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2018,False
2,2018-05-16 21:38:07,2018-05-16 21:48:37,1.0,1.19,230,237,1.0,N,cash,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2018,False
1,2018-05-06 17:00:02,2018-05-06 17:08:56,2.0,2.4,249,161,1.0,N,cash,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2018,False
2,2018-05-15 22:12:28,2018-05-15 22:40:46,1.0,9.56,138,230,1.0,N,credit_card,31.5,0.5,0.5,9.64,5.76,0.3,48.2,2018,False
2,2018-05-03 23:51:14,2018-05-03 23:58:53,2.0,1.62,261,148,1.0,N,credit_card,7.5,0.5,0.5,1.76,0.0,0.3,10.56,2018,False
1,2018-05-18 00:50:14,2018-05-18 01:04:21,1.0,3.1,148,170,1.0,N,credit_card,12.5,0.5,0.5,2.0,0.0,0.3,15.8,2018,False
1,2018-05-10 20:29:08,2018-05-10 20:49:46,1.0,7.7,138,116,1.0,N,credit_card,24.5,0.5,0.5,6.0,5.76,0.3,37.56,2018,False
2,2018-05-10 12:35:07,2018-05-10 12:53:00,5.0,1.3,90,113,1.0,N,cash,11.5,0.0,0.5,0.0,0.0,0.3,12.3,2018,False
1,2018-06-21 09:57:08,2018-06-21 10:06:43,1.0,1.5,264,264,1.0,N,credit_card,8.0,0.0,0.5,1.32,0.0,0.3,10.12,2018,False
1,2018-06-11 07:46:42,2018-06-11 07:56:12,1.0,1.8,234,162,1.0,N,credit_card,8.5,0.0,0.5,1.0,0.0,0.3,10.3,2018,False
1,2018-06-13 18:36:33,2018-06-13 18:53:03,1.0,1.6,100,68,1.0,N,cash,11.5,1.0,0.5,0.0,0.0,0.3,13.3,2018,False
2,2018-06-16 09:40:05,2018-06-16 09:49:15,1.0,2.69,229,79,1.0,N,credit_card,10.0,0.0,0.5,1.0,0.0,0.3,11.8,2018,False
2,2018-06-11 13:15:35,2018-06-11 13:28:57,1.0,1.09,161,186,1.0,N,cash,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2018,False
1,2018-06-02 08:34:31,2018-06-02 08:47:59,2.0,4.0,239,113,1.0,N,credit_card,14.0,0.0,0.5,2.5,0.0,0.3,17.3,2018,False
1,2018-06-29 21:59:12,2018-06-29 22:06:45,1.0,1.5,263,239,1.0,N,credit_card,7.5,0.5,0.5,1.2,0.0,0.3,10.0,2018,False
2,2018-06-04 19:22:04,2018-06-04 19:31:45,3.0,1.28,236,229,1.0,N,cash,8.0,1.0,0.5,0.0,0.0,0.3,9.8,2018,False
1,2018-06-19 19:39:14,2018-06-19 19:50:44,1.0,2.1,263,170,1.0,N,credit_card,10.0,1.0,0.5,0.0,0.0,0.3,11.8,2018,False
2,2018-06-03 22:59:44,2018-06-03 23:34:47,2.0,18.45,48,132,2.0,N,credit_card,52.0,0.0,0.5,5.0,5.76,0.3,63.56,2018,False
1,2018-07-09 13:18:03,2018-07-09 13:28:40,1.0,1.2,113,170,1.0,N,credit_card,8.5,0.0,0.5,1.85,0.0,0.3,11.15,2018,False
2,2018-07-19 20:35:39,2018-07-19 20:52:32,1.0,6.37,132,265,4.0,N,credit_card,21.5,0.5,0.5,4.56,0.0,0.3,27.36,2018,False
1,2018-07-29 00:37:59,2018-07-29 00:48:15,1.0,2.8,48,75,1.0,N,credit_card,11.0,0.5,0.5,2.45,0.0,0.3,14.75,2018,False
2,2018-07-21 08:46:30,2018-07-21 08:55:06,1.0,1.83,151,142,1.0,N,cash,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2018,False
2,2018-07-12 00:48:36,2018-07-12 00:52:09,1.0,0.72,234,90,1.0,N,credit_card,4.5,0.5,0.5,1.35,0.0,0.3,7.15,2018,False
1,2018-07-05 21:06:09,2018-07-05 21:13:45,1.0,1.3,45,211,1.0,N,credit_card,7.0,0.5,0.5,1.0,0.0,0.3,9.3,2018,False
2,2018-07-08 04:26:17,2018-07-08 04:33:23,1.0,0.92,129,173,1.0,N,cash,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2018,False
1,2018-07-07 16:46:56,2018-07-07 17:27:08,1.0,14.4,43,131,1.0,N,credit_card,44.0,0.0,0.5,7.0,0.0,0.3,51.8,2018,False
1,2018-07-28 23:16:49,2018-07-28 23:30:46,2.0,2.3,249,230,1.0,N,no_charge,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2018,False
2,2018-07-24 15:29:12,2018-07-24 15:34:49,1.0,1.11,7,145,1.0,N,cash,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2018,False
1,2018-08-23 15:57:19,2018-08-23 16:25:40,2.0,2.5,236,100,1.0,N,cash,18.0,0.0,0.5,0.0,0.0,0.3,18.8,2018,False
2,2018-08-30 15:28:28,2018-08-30 15:33:16,3.0,0.72,90,68,1.0,N,credit_card,5.0,0.0,0.5,1.74,0.0,0.3,7.54,2018,False
1,2018-08-02 11:13:43,2018-08-02 11:14:35,1.0,2.9,237,237,1.0,N,credit_card,2.5,0.0,0.5,0.95,0.0,0.3,4.25,2018,False
1,2018-08-15 18:59:34,2018-08-15 19:05:17,1.0,0.9,140,141,1.0,N,credit_card,6.0,1.0,0.5,1.55,0.0,0.3,9.35,2018,False
2,2018-08-24 15:25:41,2018-08-24 15:46:07,1.0,2.75,158,50,1.0,N,credit_card,14.0,0.0,0.5,2.0,0.0,0.3,16.8,2018,False
2,2018-08-17 03:38:17,2018-08-17 03:43:12,2.0,2.14,162,146,1.0,N,cash,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2018,False
1,2018-08-25 10:49:24,2018-08-25 10:59:02,1.0,1.0,107,186,1.0,N,credit_card,7.5,0.0,0.5,1.65,0.0,0.3,9.95,2018,False
2,2018-08-26 02:38:04,2018-08-26 02:45:32,1.0,1.2,246,249,1.0,N,cash,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2018,False
2,2018-08-11 12:26:57,2018-08-11 12:37:49,1.0,2.58,43,74,1.0,N,credit_card,10.5,0.0,0.5,2.26,0.0,0.3,13.56,2018,False
1,2018-08-10 09:25:44,2018-08-10 09:39:17,1.0,1.4,68,107,1.0,N,credit_card,9.5,0.0,0.5,2.55,0.0,0.3,12.85,2018,False
1,2018-09-12 21:59:50,2018-09-12 22:26:57,1.0,5.4,249,49,1.0,N,credit_card,22.0,0.5,0.5,3.0,0.0,0.3,26.3,2018,False
1,2018-09-21 02:08:11,2018-09-21 02:29:10,1.0,5.1,161,82,1.0,N,credit_card,19.0,0.5,0.5,2.0,0.0,0.3,22.3,2018,False
2,2018-09-23 04:05:17,2018-09-23 04:09:19,2.0,1.02,48,186,1.0,N,credit_card,5.0,0.5,0.5,1.58,0.0,0.3,7.88,2018,False
1,2018-09-10 12:29:54,2018-09-10 12:40:53,1.0,0.7,162,161,1.0,N,credit_card,8.0,0.0,0.5,2.0,0.0,0.3,10.8,2018,False
2,2018-09-16 00:20:10,2018-09-16 00:29:58,1.0,2.17,107,233,1.0,N,credit_card,9.5,0.5,0.5,1.0,0.0,0.3,11.8,2018,False
1,2018-09-20 23:17:19,2018-09-20 23:48:21,1.0,15.5,138,87,1.0,N,credit_card,43.5,0.5,0.5,6.0,5.76,0.3,56.56,2018,False
1,2018-09-28 19:43:19,2018-09-28 19:54:58,1.0,1.3,90,164,1.0,N,credit_card,9.0,1.0,0.5,3.2,0.0,0.3,14.0,2018,False
2,2018-09-18 07:47:04,2018-09-18 07:58:10,1.0,3.33,244,127,1.0,N,cash,12.5,0.0,0.5,0.0,0.0,0.3,13.3,2018,False
2,2018-09-21 13:50:22,2018-09-21 14:12:14,1.0,6.38,74,138,1.0,N,credit_card,22.0,0.0,0.5,2.86,5.76,0.3,31.42,2018,False
2,2018-09-14 17:21:10,2018-09-14 18:00:02,6.0,0.0,138,162,1.0,N,credit_card,21.5,1.0,0.5,5.81,5.76,0.3,34.87,2018,False
1,2018-10-25 20:33:42,2018-10-25 20:55:21,4.0,2.6,79,161,1.0,N,credit_card,14.5,0.5,0.5,1.0,0.0,0.3,16.8,2018,False
2,2018-10-14 11:15:34,2018-10-14 11:22:17,1.0,1.24,151,166,1.0,N,credit_card,7.0,0.0,0.5,1.56,0.0,0.3,9.36,2018,False
1,2018-10-27 17:50:54,2018-10-27 18:00:19,2.0,1.1,164,162,1.0,N,cash,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2018,False
1,2018-10-24 13:05:54,2018-10-24 13:33:25,1.0,3.8,164,13,1.0,N,cash,19.5,0.0,0.5,0.0,0.0,0.3,20.3,2018,False
2,2018-10-13 19:29:26,2018-10-13 19:34:30,1.0,1.22,141,263,1.0,N,cash,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2018,False
2,2018-10-17 14:18:39,2018-10-17 14:53:19,1.0,12.55,43,208,1.0,N,cash,37.5,0.0,0.5,0.0,0.0,0.3,38.3,2018,False
2,2018-10-13 21:33:30,2018-10-13 21:54:36,1.0,2.8,237,48,1.0,N,cash,15.5,0.5,0.5,0.0,0.0,0.3,16.8,2018,False
2,2018-10-26 21:30:52,2018-10-26 21:37:02,1.0,0.7,170,234,1.0,N,credit_card,5.5,0.5,0.5,2.2,0.0,0.3,9.0,2018,False
1,2018-10-27 12:03:32,2018-10-27 12:11:12,1.0,1.2,142,237,1.0,N,cash,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2018,False
2,2018-10-16 14:30:02,2018-10-16 14:36:21,1.0,0.52,229,237,1.0,N,cash,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2018,False
2,2018-11-12 08:43:42,2018-11-12 08:54:50,1.0,3.79,107,209,1.0,N,credit_card,13.5,0.0,0.5,4.29,0.0,0.3,18.59,2018,False
2,2018-11-21 20:56:31,2018-11-21 21:10:43,1.0,3.21,48,263,1.0,N,credit_card,12.5,0.5,0.5,2.76,0.0,0.3,16.56,2018,False
2,2018-11-01 21:37:59,2018-11-01 21:52:12,1.0,3.12,246,231,1.0,N,credit_card,13.0,0.5,0.5,4.29,0.0,0.3,18.59,2018,False
2,2018-11-30 16:02:33,2018-11-30 16:20:59,1.0,2.4,238,140,1.0,N,credit_card,13.5,1.0,0.5,3.06,0.0,0.3,18.36,2018,False
1,2018-11-16 23:03:18,2018-11-16 23:14:13,1.0,2.2,170,236,1.0,N,credit_card,9.5,0.5,0.5,2.16,0.0,0.3,12.96,2018,False
2,2018-11-27 12:44:30,2018-11-27 12:57:03,1.0,1.14,141,237,1.0,N,credit_card,9.0,0.0,0.5,1.0,0.0,0.3,10.8,2018,False
2,2018-11-25 12:58:26,2018-11-25 13:09:31,1.0,2.14,7,223,1.0,N,cash,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2018,False
2,2018-11-04 15:33:58,2018-11-04 15:37:31,1.0,0.43,230,163,1.0,N,cash,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2018,False
1,2018-11-01 01:07:23,2018-11-01 01:46:43,2.0,12.3,161,48,1.0,N,cash,39.0,0.5,0.5,0.0,0.0,0.3,40.3,2018,False
1,2018-11-12 13:01:45,2018-11-12 13:18:53,1.0,2.1,236,229,1.0,N,credit_card,12.5,0.0,0.5,2.7,0.0,0.3,16.0,2018,False
2,2018-12-14 01:13:27,2018-12-14 01:35:17,1.0,5.35,107,179,1.0,N,credit_card,19.5,0.5,0.5,5.2,0.0,0.3,26.0,2018,False
2,2018-12-22 15:42:46,2018-12-22 15:51:24,6.0,1.72,237,239,1.0,N,credit_card,8.0,0.0,0.5,2.2,0.0,0.3,11.0,2018,False
1,2018-12-09 20:32:34,2018-12-09 20:48:07,1.0,8.0,238,220,1.0,N,cash,24.0,0.5,0.5,0.0,2.75,0.3,28.05,2018,False
1,2018-12-31 08:51:22,2018-12-31 08:57:27,1.0,1.6,79,170,1.0,N,credit_card,7.0,0.0,0.5,2.3,0.0,0.3,10.1,2018,False
2,2018-12-06 15:00:35,2018-12-06 15:42:16,1.0,13.3,13,1,3.0,N,credit_card,60.5,0.0,0.0,14.26,10.5,0.3,85.56,2018,False
2,2018-12-26 17:50:25,2018-12-26 18:25:49,1.0,15.51,132,145,2.0,N,cash,52.0,4.5,0.5,0.0,5.76,0.3,63.06,2018,False
2,2018-12-23 21:53:20,2018-12-23 22:01:17,1.0,1.18,144,79,1.0,N,credit_card,7.0,0.5,0.5,1.66,0.0,0.3,9.96,2018,False
2,2018-12-16 19:55:41,2018-12-16 20:06:28,2.0,1.54,163,170,1.0,N,cash,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2018,False
2,2018-12-21 19:58:09,2018-12-21 20:03:27,3.0,1.14,142,239,1.0,N,credit_card,6.0,0.5,0.5,1.0,0.0,0.3,8.3,2018,False
2,2018-12-19 08:10:06,2018-12-19 08:55:37,1.0,5.08,142,87,1.0,N,credit_card,29.0,0.0,0.5,5.96,0.0,0.3,35.76,2018,False
1,2019-01-08 14:06:25,2019-01-08 14:23:07,2.0,2.4,90,148,1.0,N,credit_card,12.5,0.5,0.5,2.0,0.0,0.3,15.8,2019,False
1,2019-01-28 13:05:07,2019-01-28 13:11:13,1.0,1.6,236,74,1.0,N,credit_card,7.0,0.0,0.5,1.55,0.0,0.3,9.35,2019,False
2,2019-01-11 23:38:26,2019-01-11 23:47:41,1.0,2.28,239,263,1.0,N,credit_card,9.5,0.5,0.5,1.08,0.0,0.3,11.88,2019,False
2,2019-01-05 19:14:03,2019-01-05 19:22:06,1.0,2.56,7,229,1.0,N,credit_card,9.5,0.0,0.5,2.06,0.0,0.3,12.36,2019,False
2,2019-01-15 23:55:08,2019-01-16 00:00:11,2.0,1.31,100,68,1.0,N,cash,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019,False
2,2019-01-14 12:08:15,2019-01-14 12:22:37,1.0,2.17,239,141,1.0,N,credit_card,11.0,0.0,0.5,2.36,0.0,0.3,14.16,2019,False
2,2019-01-08 12:25:12,2019-01-08 12:45:39,1.0,2.62,100,79,1.0,N,cash,13.5,0.0,0.5,0.0,0.0,0.3,14.3,2019,False
1,2019-01-03 15:36:20,2019-01-03 15:51:49,1.0,1.2,163,164,1.0,N,cash,10.5,0.0,0.5,0.0,0.0,0.3,11.3,2019,False
1,2019-01-16 09:43:24,2019-01-16 09:47:25,1.0,0.4,236,236,1.0,N,cash,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2019,False
1,2019-01-02 20:28:28,2019-01-02 20:33:58,1.0,0.8,162,170,1.0,N,credit_card,5.5,0.5,0.5,1.0,0.0,0.3,7.8,2019,False
2,2019-02-09 01:51:40,2019-02-09 01:52:26,1.0,0.0,193,193,1.0,N,credit_card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,False
2,2019-02-03 09:30:34,2019-02-03 10:02:14,1.0,14.22,200,231,5.0,N,cash,38.72,0.0,0.5,0.0,2.64,0.3,42.16,2019,False
2,2019-02-08 18:45:13,2019-02-08 19:18:01,1.0,7.49,90,36,1.0,N,cash,27.0,1.0,0.5,0.0,5.76,0.3,37.06,2019,False
1,2019-02-23 20:34:09,2019-02-23 20:44:38,2.0,0.5,249,114,1.0,N,credit_card,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2019,False
1,2019-02-12 16:18:23,2019-02-12 16:24:55,1.0,1.2,239,236,1.0,N,credit_card,6.5,3.5,0.5,1.5,0.0,0.3,12.3,2019,False
1,2019-02-20 08:48:46,2019-02-20 08:51:37,1.0,0.8,170,107,1.0,N,credit_card,4.5,2.5,0.5,1.0,0.0,0.3,8.8,2019,False
2,2019-02-15 10:43:10,2019-02-15 10:53:05,6.0,0.58,170,186,1.0,N,credit_card,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2019,False
2,2019-02-07 06:56:18,2019-02-07 07:01:39,1.0,0.51,100,230,1.0,N,cash,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2019,False
2,2019-02-07 10:22:24,2019-02-07 10:41:14,2.0,1.07,100,170,1.0,N,credit_card,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2019,False
1,2019-02-18 13:35:52,2019-02-18 13:47:52,1.0,1.2,186,161,1.0,N,credit_card,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2019,False
1,2019-03-19 14:30:50,2019-03-19 14:35:57,1.0,0.7,75,43,1.0,N,credit_card,5.5,2.5,0.5,2.6,0.0,0.3,11.4,2019,False
4,2019-03-19 14:27:33,2019-03-19 14:48:53,1.0,2.37,161,236,1.0,N,credit_card,15.0,0.0,0.5,3.66,0.0,0.3,21.96,2019,False
2,2019-03-02 13:32:52,2019-03-02 13:57:24,2.0,3.58,140,48,1.0,N,credit_card,17.5,0.0,0.5,4.16,0.0,0.3,24.96,2019,False
1,2019-03-19 09:48:18,2019-03-19 10:12:06,3.0,1.5,161,170,1.0,N,credit_card,15.0,2.5,0.5,3.65,0.0,0.3,21.95,2019,False
1,2019-03-29 19:07:00,2019-03-29 19:24:40,1.0,1.2,264,264,1.0,N,cash,11.5,1.0,0.5,0.0,0.0,0.3,13.3,2019,False
2,2019-03-20 19:18:32,2019-03-20 19:33:49,1.0,2.21,211,170,1.0,N,credit_card,11.5,1.0,0.5,3.16,0.0,0.3,18.96,2019,False
1,2019-03-21 10:10:36,2019-03-21 10:51:01,2.0,16.6,138,48,1.0,N,cash,48.0,2.5,0.5,0.0,5.76,0.3,57.06,2019,False
2,2019-03-31 20:29:36,2019-03-31 20:32:32,1.0,0.81,161,170,1.0,N,credit_card,4.5,0.5,0.5,0.7,0.0,0.3,9.0,2019,False
2,2019-03-17 11:02:21,2019-03-17 11:09:51,1.0,1.59,239,166,1.0,N,credit_card,8.0,0.0,0.5,1.0,0.0,0.3,12.3,2019,False
2,2019-03-12 18:33:20,2019-03-12 19:02:24,1.0,5.61,113,238,1.0,N,credit_card,22.0,1.0,0.5,5.26,0.0,0.3,31.56,2019,False
2,2019-04-06 00:19:58,2019-04-06 00:26:44,4.0,0.98,148,144,1.0,N,credit_card,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2019,False
1,2019-04-12 08:50:05,2019-04-12 09:02:38,1.0,1.0,161,170,1.0,N,cash,9.0,2.5,0.5,0.0,0.0,0.3,12.3,2019,False
2,2019-04-20 21:22:58,2019-04-20 21:34:57,1.0,5.46,140,209,1.0,N,credit_card,17.5,0.5,0.5,4.26,0.0,0.3,25.56,2019,False
2,2019-04-25 17:10:43,2019-04-25 17:41:33,1.0,3.53,50,231,1.0,N,credit_card,20.5,1.0,0.5,4.96,0.0,0.3,29.76,2019,False
2,2019-04-12 21:10:33,2019-04-12 21:13:43,6.0,0.71,237,141,1.0,N,credit_card,4.5,0.5,0.5,1.2,0.0,0.3,9.5,2019,False
2,2019-04-29 15:44:37,2019-04-29 16:44:40,1.0,18.3,132,65,1.0,N,credit_card,56.0,0.0,0.5,11.36,0.0,0.3,68.16,2019,False
